,source_id,source_name,company_name,ultimate_parent_name,country,lat,lon,ultimate_parent_id,company_id,percent_interest_parent,percent_interest_company,percent_company_datasource,percent_parent_datasource,ultimate_parent_revenue_annual (mil),created_date
155,3162368,Pernik Coal Mine,Otkrit Vagledobiv Mines EAD,Otkrit Vagledobiv Mines EAD,BGR,42.6459,23.0572,100000132012,100000132012,100.0,100.0,{11800},{11800},90,49:34.1
156,14939,Troyanavo 3 Coal Mine,Mini Maritsa Iztok,Bulgarian Energy Holding EAD,BGR,42.1677,26.0376,100000000095,100001010060,100.0,100.0,{11801},"{6292,11801}",100,49:33.9
157,14940,Troyanovo 1 Coal Mine,Mini Maritsa Iztok,Bulgarian Energy Holding EAD,BGR,42.1696,26.0393,100000000095,100001010060,100.0,100.0,{11802},"{6292,11802}",100,49:33.9
158,14941,Troyanovo-North Coal Mine,Mini Maritsa Iztok,Bulgarian Energy Holding EAD,BGR,42.2737,26.0138,100000000095,100001010060,100.0,100.0,{11803},"{6292,11803}",100,49:33.9
159,3162372,Vagledobiv Bobov Dol Eood Coal Mines,Vagledobiv Bobov Dol EOOD,Vagledobiv Bobov Dol EOOD,BGR,42.37848715,22.9973242,100000132332,100000132332,100.0,100.0,{11804},{11804},5138,49:34.1
160,14932,Banovici Coal Mine,other,other,BIH,44.419483,18.453354,100000001753,100000001753,23.5,23.5,{11782},{11782},194,49:33.9
161,14932,Banovici Coal Mine,ZIF HERBOS FOND d.d. Tuzla,ZIF HERBOS FOND d.d. Tuzla,BIH,44.419483,18.453354,100000132380,100000132380,7.0,7.0,{11782},{11782},83,49:33.9
162,14932,Banovici Coal Mine,Government of Bosnia and Herzegovina,Government of Bosnia and Herzegovina,BIH,44.419483,18.453354,100001000534,100001000534,69.5,69.5,{11782},{11782},650,49:33.9
163,14933,Bila Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,44.22142,17.76726,100001000535,100001000535,100.0,100.0,{11783},{11783},60000,49:33.9
164,14934,Breza Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,44.00217338,18.25553569,100001000535,100001000535,100.0,100.0,{11784},{11784},60000,49:33.9
165,14935,Djurdjevik Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,44.4010855,18.6604759,100001000535,100001000535,100.0,100.0,{11785},{11785},60000,49:33.9
166,14936,Gacko Coal Mine,Elektroprivreda Republike Srpske,Elektroprivreda Republike Srpske,BIH,43.17030389,18.5100955,100000001785,100000001785,100.0,100.0,{11786},"{6984,11786}",179,49:33.9
167,14937,Gračanica Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,43.99327693,17.51393576,100001000535,100001000535,100.0,100.0,{11787},{11787},60000,49:33.9
168,3162358,Haljinici Underground Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,44.086592,18.175356,100001000535,100001000535,100.0,100.0,{11788},{11788},60000,49:34.1
169,3162359,Kreka Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,44.52,18.606111,100001000535,100001000535,100.0,100.0,{11789},{11789},60000,49:34.1
170,3162360,Stanari Coal Mine,EFT Group,EFT Group,BIH,44.75858419,17.80351636,100000131557,100000131557,100.0,100.0,{11790},{11790},339,49:34.1
171,3162361,Ugljevik Coal Mine,Elektroprivreda Republike Srpske,Elektroprivreda Republike Srpske,BIH,44.6655036,18.98854391,100000001785,100000001785,100.0,100.0,{11791},"{6984,11791}",179,49:34.1
172,3162362,Vrtliste Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,44.14001979,18.09803137,100001000535,100001000535,100.0,100.0,{11792},{11792},60000,49:34.1
173,3162363,Zenica Coal Mine,Elektroprivreda BiH,Elektroprivreda BiH,BIH,44.18877222,17.9328966,100001000535,100001000535,100.0,100.0,{11793},{11793},60000,49:34.1
174,3162365,Butiá Leste Mine,Copelmi Mineração,Copelmi Mineração,BRA,-30.102394,-51.938235,100001000654,100001000654,100.0,100.0,{11796},{11796},100,49:34.1
175,3162366,Calombo Coal Mine,Copelmi Mineração,Copelmi Mineração,BRA,-30.090131,-51.718974,100001000654,100001000654,100.0,100.0,{11797},{11797},100,49:34.1
176,3162367,Cerro Coal Mine,Copelmi Mineração,Copelmi Mineração,BRA,-30.390024,-53.0463,100001000654,100001000654,100.0,100.0,{11798},{11798},100,49:34.1
177,16609,Seival Coal Mine,Copelmi Mineração,Copelmi Mineração,BRA,-31.449159,-53.707527,100001000654,100001000654,100.0,100.0,{11799},{11799},100,49:34.0
178,3162349,Habrang Coal Mine,State Mining (Bhutan),Druk Holding and Investment,BTN,26.90306949,91.67961198,100001010631,100000132225,100.0,100.0,{11779},"{7121,11779}",1,49:34.1
179,3162350,Rishore Coal Mine,State Mining (Bhutan),Druk Holding and Investment,BTN,26.85191894,91.45143986,100001010631,100000132225,100.0,100.0,{11780},"{7121,11780}",1,49:34.1
180,3162351,Tshophangma Coal Mine,State Mining (Bhutan),Druk Holding and Investment,BTN,26.90279203,91.6801055,100001010631,100000132225,100.0,100.0,{11781},"{7121,11781}",1,49:34.1
181,16650,Masama Coal Mine,Mindanao Energy Systems,Vivant,BWA,-24.527283,26.002621,100000000817,100001010131,40.0,100.0,{11794},"{6377,11794}",21,49:34.0
182,16650,Masama Coal Mine,Mindanao Energy Systems,Cagayan Electric Power & Light,BWA,-24.527283,26.002621,100000120213,100001010131,60.0,100.0,{11794},{11794},45,49:34.0
183,14938,Morupule Coal Mine,Minerals Development Company Botswana,Minerals Development Company Botswana,BWA,-22.515389,27.024167,100000131916,100000131916,100.0,100.0,{11795},{11795},348,49:33.9
184,14942,Brule Coal Mine,ERP Compliant Fuels,ERP Compliant Fuels,CAN,55.38667,-121.82,100000131560,100000131560,100.0,100.0,{11806},{11806},50,49:33.9
185,14943,Coal Valley Coal Mine,Prairie Mines and Royalty,Westmoreland Coal,CAN,53.0518755,-116.7982727,100001000478,100001010347,100.0,100.0,{11807},"{6523,6524,6525,11807}",62,49:33.9
186,14944,Dodds Coal Mine,Dodds Coal Mining,Dodds Coal Mining,CAN,53.21839986,-112.4311496,100000131544,100000131544,100.0,100.0,{11808},{11808},44330,49:33.9
187,16561,Donkin Coal Mine,Kameron Collieries ULC,The Cline Group,CAN,46.1782285,-59.824882,100000132287,100000131765,100.0,100.0,{11809},{11809},13,49:34.0
188,3162376,Elkview Coal Mine,Elkview Mine,Teck Resources,CAN,49.742507,-114.823906,100001010337,100001010341,95.0,100.0,{11810},"{6521,11810}",86,49:34.1
189,14945,Estevan Coal Mine,Prairie Mines and Royalty,Westmoreland Coal,CAN,49.092848,-102.886072,100001000478,100001010347,100.0,100.0,{11811},"{6523,6524,6525,11811}",62,49:33.9
190,14946,Fording River Operations,Teck Coal Partnership,Teck Resources,CAN,50.19284,-114.86473,100001010337,100001010340,100.0,100.0,{11812},"{6521,11812}",86,49:33.9
191,3162381,Line Creek Coal Mine,Teck Coal Partnership,Teck Resources,CAN,49.917,-114.776,100001010337,100001010340,100.0,100.0,{11815},"{6521,11815}",86,49:34.1
192,14948,Poplar River Coal Mine,Prairie Mines and Royalty,Westmoreland Coal,CAN,49.2127113,-105.4714202,100001000478,100001010347,100.0,100.0,{11816},"{6523,6524,6525,11816}",62,49:33.9
193,3162383,Stellarton Coal Mine,Pioneer Coal,Nova Construction,CAN,45.56475053,-62.67296499,100000131990,100000132053,100.0,100.0,{11817},{11817},262,49:34.1
194,16651,Vista Coal Mine,Bighorn Mining,Bighorn Mining,CAN,53.3961117,-117.6478052,100000131386,100000131386,100.0,100.0,{11818},{11818},102,49:34.0
195,14949,Willow Creek Coal Mine,ERP Compliant Fuels,ERP Compliant Fuels,CAN,55.6218806,-122.2174581,100000131560,100000131560,100.0,100.0,{11819},{11819},50,49:33.9
196,14950,Wolverine Coal Mine,ERP Compliant Fuels,ERP Compliant Fuels,CAN,55.0608535,-121.2530692,100000131560,100000131560,100.0,100.0,{11820},{11820},50,49:33.9
197,14951,1890 Coal Mine,Xinjiang Coking Coal (Group),Xinjiang BAYI Iron & Steel,CHN,43.008607,87.518762,100000123056,100000126744,100.0,100.0,{11821},"{6119,11821}",8900,49:33.9
198,14952,1930 Coal Mine,Xinjiang Coking Coal (Group),Xinjiang BAYI Iron & Steel,CHN,43.021644,87.45454,100000123056,100000126744,100.0,100.0,{11822},"{6119,11822}",8900,49:33.9
199,14953,2130 Coal Mine,Xinjiang Coking Coal (Group),Xinjiang BAYI Iron & Steel,CHN,43.022108,87.454015,100000123056,100000126744,100.0,100.0,{11823},"{6119,11823}",8900,49:33.9
200,14954,A'erbasi No. 2 Well Coal Mine,Inner Mongolia Erdos Coal,Mitsui & Co,CHN,39.392767,107.064987,100000000651,100000126747,20.16,100.0,{11824},"{6119,11824}",575,49:33.9
201,14954,A'erbasi No. 2 Well Coal Mine,Inner Mongolia Erdos Coal,other,CHN,39.392767,107.064987,100000001753,100000126747,1.87,100.0,{11824},"{6119,11824}",194,49:33.9
202,14954,A'erbasi No. 2 Well Coal Mine,Inner Mongolia Erdos Coal,Inner Mongolia Eerduosi Resources,CHN,39.392767,107.064987,100000123413,100000126747,77.97,100.0,{11824},"{6119,11824}",1940,49:33.9
203,16610,Algmin Coal Mine,Xinjiang Kailing Investment,Xinjiang Kailing Investment,CHN,42.247604,82.495625,100000127348,100000127348,100.0,100.0,{11825},"{6119,11825}",7000,49:34.0
204,14955,Anda Coal Mine,Shanxi TongZhou Group Anda Coal Industry,Shanxi Tongzhou Coal & Coke Group SHARE,CHN,36.745014,112.233794,100000127923,100000126222,100.0,100.0,{11826},"{6119,11826}",25,49:33.9
205,16771,Anhui Banji Coal Mine,China Coal Xinji Energy,China Coal Xinji Energy,CHN,32.899945,116.228774,100000121636,100000121636,100.0,100.0,{11827},{11827},851,49:34.0
206,14956,Anji Xinyuan Coal Mine,Shanxi Guxian Anji Xinyuan Coal Industry,Shanxi Guxian Anji Xinyuan Coal Industry,CHN,36.419151,112.057556,100000127346,100000127346,100.0,100.0,{11828},"{6119,11828}",320,49:33.9
207,14957,Anjialing Open-Pit Mine,China Coal Pingshuo Group,China Coal Energy,CHN,39.449488,112.360569,100001000398,100000123301,100.0,100.0,{11829},"{6119,11829}",1117,49:33.9
208,16471,Anju Coal Mine,Jining MINING Industry Group,Jining Energy Development Group,CHN,35.348195,116.534877,100000125164,100000124591,100.0,100.0,{11830},"{6119,11830}",167,49:34.0
209,14958,Anshan Coal Mine,Shaanxi Yongxin Mining,Fugu County State-owned Assets Operation,CHN,39.264201,110.784527,100000124965,100000127011,40.0,100.0,{11831},"{6119,11831}",419,49:33.9
210,14958,Anshan Coal Mine,Shaanxi Yongxin Mining,Fugu County Dongyuan Machine Made Coke,CHN,39.264201,110.784527,100000128247,100000127011,9.5,100.0,{11831},"{6119,11831}",685,49:33.9
211,14958,Anshan Coal Mine,Shaanxi Yongxin Mining,Shenmu Xinsheng Coal Coking,CHN,39.264201,110.784527,100000128248,100000127011,7.4,100.0,{11831},"{6119,11831}",450,49:33.9
212,14958,Anshan Coal Mine,Shaanxi Yongxin Mining,Shaanxi Coal and Chemical Industry,CHN,39.264201,110.784527,100001000403,100000127011,43.1,100.0,{11831},"{6119,11831}",5,49:33.9
213,14959,Anshun Le'an Coal Mine,Shanxi Xiyang Le'an Coal Industry,other,CHN,37.638337,113.660658,100000001753,100000126127,49.0,100.0,{11832},"{6119,11832}",194,49:33.9
214,14959,Anshun Le'an Coal Mine,Shanxi Xiyang Le'an Coal Industry,Xiyang Anshun Coal Industry,CHN,37.638337,113.660658,100000127794,100000126127,51.0,100.0,{11832},"{6119,11832}",6071,49:33.9
215,14960,Anshun Sandu Coal Mine,Shanxi Xiyang Anshun Sandu Coal Industry,Xiyang Anshun Coal Industry,CHN,37.484246,113.682682,100000127794,100000126752,51.0,100.0,{11833},"{6119,11833}",6071,49:33.9
216,14960,Anshun Sandu Coal Mine,Shanxi Xiyang Anshun Sandu Coal Industry,Shanxi Fuzhuo Energy,CHN,37.484246,113.682682,100000127795,100000126752,49.0,100.0,{11833},"{6119,11833}",8011,49:33.9
217,14961,Antai Coal Mine,Shanxi Hongsheng Antai Coal Industry,other,CHN,37.589747,110.905741,100000001753,100000126904,2.0,100.0,{11834},"{6119,11834}",194,49:33.9
218,14961,Antai Coal Mine,Shanxi Hongsheng Antai Coal Industry,Shanxi Fulin Investment,CHN,37.589747,110.905741,100000128926,100000126904,51.0,100.0,{11834},"{6119,11834}",4878,49:33.9
219,14961,Antai Coal Mine,Shanxi Hongsheng Antai Coal Industry,Kailian Hong Kong Group,CHN,37.589747,110.905741,100000130624,100000126904,47.0,100.0,{11834},"{6119,11834}",638,49:33.9
220,14962,Antaibao Surface Mine,China Coal Pingshuo Group,China Coal Energy,CHN,39.474754,112.311939,100001000398,100000123301,100.0,100.0,{11835},"{6119,11835}",1117,49:33.9
221,14963,Anxin Coal Mine,Shanxi Anze Anxin Coal Industry,other,CHN,36.446988,112.106278,100000001753,100000126950,17.0,100.0,{11836},"{6119,11836}",194,49:33.9
222,14963,Anxin Coal Mine,Shanxi Anze Anxin Coal Industry,Shanxi Yongxin Coal Coking,CHN,36.446988,112.106278,100000127745,100000126950,83.0,100.0,{11836},"{6119,11836}",500,49:33.9
223,14964,Aojiagou Xiliang Coal Mine,Zhungeer Shenshan Coal,other,CHN,39.669495,110.307246,100000001753,100000126952,23.0,100.0,{11837},"{6119,11837}",194,49:33.9
224,14964,Aojiagou Xiliang Coal Mine,Zhungeer Shenshan Coal,Ordos Huaneng Coal Group,CHN,39.669495,110.307246,100000126404,100000126952,77.0,100.0,{11837},"{6119,11837}",14,49:33.9
225,16773,Baijialiang Coal Mine,Inner Mongolia Yitai Coal,Inner Mongolia Yitai Coal,CHN,39.544637,110.234222,100000123373,100000123373,100.0,100.0,{11838},{11838},9,49:34.0
226,14965,Baijigou Coal Mine,China ENERGY Group Ningxia Coal Industry,China Energy Investment,CHN,39.115672,106.137228,100000000239,100000122548,51.0,100.0,{11839},"{6119,11839}",18,49:33.9
227,14965,Baijigou Coal Mine,China ENERGY Group Ningxia Coal Industry,Ningxia State-owned Investment Management,CHN,39.115672,106.137228,100000123601,100000122548,49.0,100.0,{11839},"{6119,11839}",756,49:33.9
228,14967,Baiping Coal Mine,Zhengmei Group (Henan) Baiping Coal Industry,Zhengzhou Coal Industry & Electric Power,CHN,34.354137,113.085152,100000126578,100000126544,100.0,100.0,{11840},"{6119,11840}",100,49:33.9
229,16562,Baishihu Surface Mine,Yiwu Guanghui Mining,other,CHN,43.917059,94.670358,100000001753,100000127357,1.0,100.0,{11841},"{6119,11841}",194,49:34.0
230,16562,Baishihu Surface Mine,Yiwu Guanghui Mining,Guanghui Energy,CHN,43.917059,94.670358,100000124679,100000127357,99.0,100.0,{11841},"{6119,11841}",3,49:34.0
231,14968,Baiyangling Coal Mine,Guotou Xiyang Energy,Ningbo Jianmao Industrial Development,CHN,37.507157,113.623609,100000124435,100000123302,30.0,100.0,{11842},"{6119,11842}",1000,49:33.9
232,14968,Baiyangling Coal Mine,Guotou Xiyang Energy,Xiyang Fengyuan Industrial,CHN,37.507157,113.623609,100000124436,100000123302,10.0,100.0,{11842},"{6119,11842}",100,49:33.9
233,14968,Baiyangling Coal Mine,Guotou Xiyang Energy,China National Coal Group,CHN,37.507157,113.623609,100001000399,100000123302,60.0,100.0,{11842},"{6119,11842}",18,49:33.9
234,16515,Baiyinhua No.1 Surface Mine,Inner Mongolia Pingxibaiyinhua Coal Industry,China Energy Investment,CHN,44.786827,118.455621,100000000239,100000126344,100.0,100.0,{11843},"{6119,11843}",18,49:34.0
235,14970,Baiyinhua No.3 Surface Mine,Inner Mongolia Baiyinhua Mengdong Open Pit Coal,State Power Investment,CHN,44.897826,118.615908,100000000273,100000127400,48.7175,100.0,{11844},"{6119,11844}",500,49:33.9
236,14970,Baiyinhua No.3 Surface Mine,Inner Mongolia Baiyinhua Mengdong Open Pit Coal,other,CHN,44.897826,118.615908,100000001753,100000127400,0.83667,100.0,{11844},"{6119,11844}",194,49:33.9
237,14970,Baiyinhua No.3 Surface Mine,Inner Mongolia Baiyinhua Mengdong Open Pit Coal,Inner Mongolia Huolinhe Coal Group,CHN,44.897826,118.615908,100000124445,100000127400,26.2325,100.0,{11844},"{6119,11844}",143,49:33.9
238,14970,Baiyinhua No.3 Surface Mine,Inner Mongolia Baiyinhua Mengdong Open Pit Coal,Chengdu Investment Holding Group,CHN,44.897826,118.615908,100000128791,100000127400,3.339165,100.0,{11844},"{6119,11844}",800,49:33.9
239,14970,Baiyinhua No.3 Surface Mine,Inner Mongolia Baiyinhua Mengdong Open Pit Coal,China Construction Bank,CHN,44.897826,118.615908,100001000437,100000127400,12.525,100.0,{11844},"{6119,11844}",1062,49:33.9
240,14970,Baiyinhua No.3 Surface Mine,Inner Mongolia Baiyinhua Mengdong Open Pit Coal,China Guoxin Holding,CHN,44.897826,118.615908,100001000475,100000127400,8.349165,100.0,{11844},"{6119,11844}",35,49:33.9
241,14971,Baiyunwusu Coal Mine,Inner Mongolia Vv Energy,other,CHN,39.402765,106.953195,100000001753,100000126220,40.0,100.0,{11845},"{6119,11845}",194,49:33.9
242,14971,Baiyunwusu Coal Mine,Inner Mongolia Vv Energy,Inner Mongolia Xinya Energy Investment Group,CHN,39.402765,106.953195,100000128637,100000126220,60.0,100.0,{11845},"{6119,11845}",4,49:33.9
243,14972,Baizhuang Coal Mine,Feicheng Baizhuang Coal Mine,Shandong Energy Group,CHN,36.241169,116.613278,100000000252,100000127372,100.0,100.0,{11846},"{6119,11846}",153,49:33.9
244,14973,Baliancheng Coal Mine,Hunchun Mining (Group) Baliancheng Coal Industry,Jilin Provincial Coal Industry Group,CHN,42.830196,130.287903,100000124923,100000126715,100.0,100.0,{11847},"{6119,11847}",1850,49:33.9
245,14974,Balongtu Surface Mine,Inner Mongolia Huineng Coal Power Group Balongtu Coal,Inner Mongolia Huineng Coal & Electrical Group,CHN,39.841549,110.115952,100000123401,100000126784,70.0,100.0,{11848},"{6119,11848}",200,49:33.9
246,14974,Balongtu Surface Mine,Inner Mongolia Huineng Coal Power Group Balongtu Coal,Ordos Kaiyuan Investment,CHN,39.841549,110.115952,100000127473,100000126784,15.0,100.0,{11848},"{6119,11848}",450,49:33.9
247,14974,Balongtu Surface Mine,Inner Mongolia Huineng Coal Power Group Balongtu Coal,Inner Mongolia Juxiang Holding,CHN,39.841549,110.115952,100000127504,100000126784,15.0,100.0,{11848},"{6119,11848}",125,49:33.9
248,14975,Banshi Coal Mine,Hunchun Mining (Group) Slate Coal,Jilin Provincial Coal Industry Group,CHN,42.775282,130.316763,100000124923,100000127391,100.0,100.0,{11849},"{6119,11849}",1850,49:33.9
249,16472,Bao'an Coal Mine,Shanxi Coal Transportation and Marketing Group Baoan Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,37.877325,113.353972,100000001663,100000126582,40.93434,100.0,{11850},"{6119,11850}",38,49:34.0
250,16472,Bao'an Coal Mine,Shanxi Coal Transportation and Marketing Group Baoan Coal Industry,other,CHN,37.877325,113.353972,100000001753,100000126582,23.2014,100.0,{11850},"{6119,11850}",194,49:34.0
251,16472,Bao'an Coal Mine,Shanxi Coal Transportation and Marketing Group Baoan Coal Industry,State-owned Assets Supervision and Administration Commission of Yangquan Municipal People's Government,CHN,37.877325,113.353972,100000125499,100000126582,4.2245,100.0,{11850},"{6119,11850}",2,49:34.0
252,16472,Bao'an Coal Mine,Shanxi Coal Transportation and Marketing Group Baoan Coal Industry,Shanxi Provincial Department of Finance,CHN,37.877325,113.353972,100000125528,100000126582,4.54826,100.0,{11850},"{6119,11850}",11,49:34.0
253,16472,Bao'an Coal Mine,Shanxi Coal Transportation and Marketing Group Baoan Coal Industry,State-owned Assets Supervision and Administration Commission of Jincheng People's Government,CHN,37.877325,113.353972,100000125963,100000126582,6.2622,100.0,{11850},"{6119,11850}",88,49:34.0
254,16472,Bao'an Coal Mine,Shanxi Coal Transportation and Marketing Group Baoan Coal Industry,Changzhi Municipal People's Government State-owned Assets Supervision and Administration Commission,CHN,37.877325,113.353972,100000125964,100000126582,4.8493,100.0,{11850},"{6119,11850}",2553,49:34.0
255,16472,Bao'an Coal Mine,Shanxi Coal Transportation and Marketing Group Baoan Coal Industry,Shijin Investment,CHN,37.877325,113.353972,100000128284,100000126582,15.98,100.0,{11850},"{6119,11850}",21,49:34.0
256,14976,Bao'erhu Shugaobu Coal Mine,Xiwuzhumuqin Yilong Coal Industry,Xiwuzhumuqin Yilong Coal Industry,CHN,45.250314,119.269262,100000127254,100000127254,100.0,100.0,{11851},"{6119,11851}",633,49:33.9
257,14854,Baode Coal Mine,China Shenhua Energy,China Shenhua Energy,CHN,38.950871,111.089441,100000000175,100000000175,100.0,100.0,{11852},"{7027,11852}",25,49:33.9
258,14978,Baoli Coal Mine,Inner Mongolia Baoli Coal,Datang International Power Generation,CHN,39.869613,110.296794,100000000181,100000127004,70.0,100.0,{11853},"{6119,11853}",536,49:33.9
259,14978,Baoli Coal Mine,Inner Mongolia Baoli Coal,other,CHN,39.869613,110.296794,100000001753,100000127004,6.0,100.0,{11853},"{6119,11853}",194,49:33.9
260,14978,Baoli Coal Mine,Inner Mongolia Baoli Coal,Inner Mongolia Huaqiyue Trading,CHN,39.869613,110.296794,100000128319,100000127004,24.0,100.0,{11853},"{6119,11853}",100,49:33.9
261,14979,Baopingwan Coal Mine,Zhungeer Banner Gongjiatabaopingwan Coal,Inner Mongolia Huineng Coal & Electrical Group,CHN,39.368693,110.479916,100000123401,100000126725,100.0,100.0,{11854},"{6119,11854}",200,49:33.9
262,3162416,Baoqing Chaoyang Surface Coal Mine,Luneng Baoqingmei Electrochemical Development,China Energy Investment,CHN,46.271618,132.573834,100000000239,100000121993,90.0,100.0,{11855},"{6119,11855}",18,49:34.1
263,3162416,Baoqing Chaoyang Surface Coal Mine,Luneng Baoqingmei Electrochemical Development,Baoqing County State-Owned Assets Management,CHN,46.271618,132.573834,100000123648,100000121993,10.0,100.0,{11855},"{6119,11855}",100,49:34.1
